date,inventory_adjustment_id,product_id,item_name,sku,account,quantity,usage_unit,Description
2021-06-01,209792000002029721,209792000001112560,Celery (Kg),CCVOC4H8OX,Inventory Asset,-0.25,kg,Wastage
2021-06-01,209792000002029721,209792000001112677,Broccoli (Big) (Kg),WZGZVAEPPS,Inventory Asset,-0.44,kg,Wastage
2021-06-01,209792000002029721,209792000001113082,Mint (Kg),UF2WTO04TC,Inventory Asset,-1.1,kg,Wastage
2021-06-01,209792000002029721,209792000001113091,Palak (Kg),1V92C2358A,Inventory Asset,-1.5,kg,Wastage
2021-06-01,209792000002029721,209792000001112452,Capsicum Green (Big) (Kg),MGJOMVY2D0,Inventory Asset,-0.6,kg,Wastage
2021-06-01,209792000002029721,209792000001112497,Onion (Big) (Kg),NN0EKZK8JQ,Inventory Asset,-30,kg,Wastage
2021-06-01,209792000002029721,209792000001112515,Potato (Big) (Kg),S0Z3L759DM,Inventory Asset,-2,kg,Wastage
2021-06-01,209792000002029721,209792000001113454,Tomato Hybrid-B (Kg),SQ24LNJ700,Inventory Asset,-32.6,kg,Wastage
2021-06-01,209792000002029843,209792000001112992,Peeled Garlic (Kg),7O3Z94XANH,Inventory Asset,-0.7,kg,WASTAGE
2021-06-01,209792000002029861,209792000001113037,Tomato Hybrid (Kg),4I29EDU302,Inventory Asset,-1,kg,Labour food
2021-06-01,209792000002029861,209792000001113073,Coriander (Kg),ACDMV8A2AA,Inventory Asset,-0.3,kg,Labour food
2021-06-01,209792000002029861,209792000001112497,Onion (Big) (Kg),NN0EKZK8JQ,Inventory Asset,-0.5,kg,Labour food
2021-06-01,209792000002029861,209792000001113262,Spicy Chilly (Kg),EQ4CSESYTK,Inventory Asset,-0.1,kg,Labour food
2021-06-02,209792000002046989,209792000001113535,Capsicum Green (Medium) (Kg),XNN0XR2W1C,Inventory Asset,-4.7,kg,Wastage
2021-06-02,209792000002046989,209792000001113436,Cucumber-B (Kg),79XI8NA75Z,Inventory Asset,-1.5,kg,Wastage
2021-06-02,209792000002046989,209792000001113620,Bottle Gourd (Big) (Kg),ADOQ1NVBU4,Inventory Asset,-0.5,kg,Wastage
2021-06-02,209792000002046989,209792000001112659,Brinjal (Bottle Black) (Kg),1U0HDLOMHW,Inventory Asset,-0.8,kg,Wastage
2021-06-02,209792000002046989,209792000001113427,Carrot Local (Big) (Kg),M20N4ONT1L,Inventory Asset,-0.2,kg,Wastage
2021-06-02,209792000002046989,209792000001112497,Onion (Big) (Kg),NN0EKZK8JQ,Inventory Asset,-3,kg,Wastage
2021-06-02,209792000002046989,209792000001113127,Drumstick (Kg),8TR1J8JKF7,Inventory Asset,-0.28,kg,Wastage
2021-06-02,209792000002046989,209792000001113091,Palak (Kg),1V92C2358A,Inventory Asset,-6.3,kg,Wastage
2021-06-02,209792000002046989,209792000001112614,Lettuce (Green) (Kg),L3KWA8JEHV,Inventory Asset,-1.2,kg,Wastage
2021-06-02,209792000002046989,209792000001112387,Basil (Kg),MQVPGGCKBL,Inventory Asset,-0.28,kg,Wastage
2021-06-02,209792000002046989,209792000001113073,Coriander (Kg),ACDMV8A2AA,Inventory Asset,-9.7,kg,Wastage
2021-06-02,209792000002046989,209792000001113082,Mint (Kg),UF2WTO04TC,Inventory Asset,-2.9,kg,Wastage
2021-06-02,209792000002046989,209792000001113109,Spring Onion (Kg),3ET2MG56KZ,Inventory Asset,-1.4,kg,Wastage
2021-06-02,209792000002046989,209792000001113454,Tomato Hybrid-B (Kg),SQ24LNJ700,Inventory Asset,-42,kg,Wastage
2021-06-02,209792000002046989,209792000001112686,Capsicum Yellow (Big) (Kg),YAIP8MN5R4,Inventory Asset,-0.5,kg,Wastage
2021-06-03,209792000002071605,209792000001113427,Carrot Local (Big) (Kg),M20N4ONT1L,Inventory Asset,-32.6,kg,Wastage
2021-06-03,209792000002071605,209792000001112452,Capsicum Green (Big) (Kg),MGJOMVY2D0,Inventory Asset,-7.5,kg,Wastage
2021-06-03,209792000002071605,209792000001113436,Cucumber-B (Kg),79XI8NA75Z,Inventory Asset,-16.1,kg,Wastage
2021-06-03,209792000002071605,209792000001112425,Cucumber (Kg),ILP1KN4HXZ,Inventory Asset,-1.3,kg,Wastage
2021-06-03,209792000002071605,209792000001113620,Bottle Gourd (Big) (Kg),ADOQ1NVBU4,Inventory Asset,-0.5,kg,Wastage
2021-06-03,209792000002071605,209792000001113472,Cabbage-B (Kg),7YQNN9ZRXA,Inventory Asset,-0.6,kg,Wastage
2021-06-03,209792000002071605,209792000001112740,Zucchini (Green) (Kg),9XS4KMGWY9,Inventory Asset,-0.56,kg,Wastage
2021-06-03,209792000002071605,209792000001112695,Pineapple (Kg),UCFGYGZJI1,Inventory Asset,-1,kg,Wastage
2021-06-03,209792000002071605,209792000001112920,Roman Lettuce (Kg),8R1BSRODEY,Inventory Asset,-1.2,kg,Wastage
2021-06-03,209792000002071605,209792000001112387,Basil (Kg),MQVPGGCKBL,Inventory Asset,-0.5,kg,Wastage
2021-06-03,209792000002071605,209792000001113091,Palak (Kg),1V92C2358A,Inventory Asset,-3.8,kg,Wastage
2021-06-03,209792000002071605,209792000001113082,Mint (Kg),UF2WTO04TC,Inventory Asset,-2.5,kg,Wastage
2021-06-03,209792000002071689,209792000001112405,Brinjal (Small) (Kg),2OA8SNP28A,Inventory Asset,-414,kg,Wastage
2021-06-03,209792000002071835,209792000001112497,Onion (Big) (Kg),NN0EKZK8JQ,Inventory Asset,-0.5,kg,
2021-06-03,209792000002071835,209792000001112470,Ginger (Kg),O98LECRQI4,Inventory Asset,-0.25,kg,
2021-06-03,209792000002071835,209792000001113100,Lemon (Kg),QGIBVYPVZU,Inventory Asset,-0.1,kg,
2021-06-03,209792000002071865,209792000001113454,Tomato Hybrid-B (Kg),SQ24LNJ700,Inventory Asset,-106,kg,Wastage
2021-06-04,209792000002107993,209792000001112686,Capsicum Yellow (Big) (Kg),YAIP8MN5R4,Inventory Asset,-1.5,kg,Wastage
2021-06-04,209792000002107993,209792000001112425,Cucumber (Kg),ILP1KN4HXZ,Inventory Asset,-9,kg,Wastage
2021-06-04,209792000002107993,209792000001112533,Raddish White (Kg),TVIRM9S3HD,Inventory Asset,4.5,kg,Wastage
2021-06-04,209792000002107993,209792000001113289,Ridge Gourd (Kg),57ONNS2IXS,Inventory Asset,-13.5,kg,Wastage
2021-06-04,209792000002107993,209792000001113316,Bitter Gourd (Kg),ODRGANUZ3W,Inventory Asset,-5,kg,Wastage
2021-06-04,209792000002107993,209792000001112722,Beetroot (Ooty) (Kg),4TXQOM0ZL9,Inventory Asset,-4,kg,Wastage
2021-06-04,209792000002107993,209792000001112713,Zucchini (Yellow) (Kg),P8S7YJK62F,Inventory Asset,-0.5,kg,Wastage
2021-06-04,209792000002107993,209792000001113472,Cabbage-B (Kg),7YQNN9ZRXA,Inventory Asset,-10.5,kg,Wastage
2021-06-04,209792000002107993,209792000001112668,Capsicum Red (Big) (Kg),71T3ZBU7RB,Inventory Asset,-0.25,kg,Wastage
2021-06-04,209792000002107993,209792000001112614,Lettuce (Green) (Kg),L3KWA8JEHV,Inventory Asset,-1,kg,Wastage
2021-06-04,209792000002107993,209792000001113091,Palak (Kg),1V92C2358A,Inventory Asset,-6.3,kg,Wastage
2021-06-04,209792000002107993,209792000001113073,Coriander (Kg),ACDMV8A2AA,Inventory Asset,-5.2,kg,Wastage
2021-06-04,209792000002107993,209792000001113454,Tomato Hybrid-B (Kg),SQ24LNJ700,Inventory Asset,-5,kg,Wastage
2021-06-04,209792000002107993,209792000001113463,Cauliflower-B (Kg),9GZ0ASV43K,Inventory Asset,-5,kg,Wastage
2021-06-04,209792000002107993,209792000001113190,Cabbage (Red) (Kg),CS0F131FI1,Inventory Asset,-8,kg,Wastage
2021-06-04,209792000002112571,209792000001113091,Palak (Kg),1V92C2358A,Inventory Asset,-2,kg,
2021-06-04,209792000002112571,209792000001113172,Beans (Horicot) (Kg),SG0M3R0WYP,Inventory Asset,-0.5,kg,
2021-06-04,209792000002112571,209792000001113745,Potato (Medium) (Kg),NAXIK9P3NZ,Inventory Asset,-1.3,kg,
2021-06-04,209792000002112571,209792000001112497,Onion (Big) (Kg),NN0EKZK8JQ,Inventory Asset,-0.4,kg,
2021-06-04,209792000002112571,209792000001113073,Coriander (Kg),ACDMV8A2AA,Inventory Asset,-0.3,kg,
2021-06-05,209792000002145088,209792000001112641,Parsley (Kg),IPPBOQBJ6G,Inventory Asset,-1.1,kg,Wastage 
2021-06-05,209792000002145088,209792000001113271,Ice Burg Lettuce (Kg),JGFS9T032F,Inventory Asset,-2,kg,Wastage 
2021-06-05,209792000002145088,209792000001113472,Cabbage-B (Kg),7YQNN9ZRXA,Inventory Asset,-12,kg,Wastage 
2021-06-05,209792000002145088,209792000001113073,Coriander (Kg),ACDMV8A2AA,Inventory Asset,-1.2,kg,Wastage 
2021-06-05,209792000002145088,209792000001113100,Lemon (Kg),QGIBVYPVZU,Inventory Asset,-1,kg,Wastage 
2021-06-05,209792000002145088,209792000001112659,Brinjal (Bottle Black) (Kg),1U0HDLOMHW,Inventory Asset,-1,kg,Wastage 
2021-06-05,209792000002145088,209792000001113436,Cucumber-B (Kg),79XI8NA75Z,Inventory Asset,-10,kg,Wastage 
2021-06-05,209792000002145088,209792000001113620,Bottle Gourd (Big) (Kg),ADOQ1NVBU4,Inventory Asset,-2,kg,Wastage 
2021-06-05,209792000002145088,209792000001113463,Cauliflower-B (Kg),9GZ0ASV43K,Inventory Asset,-1,kg,Wastage 
2021-06-05,209792000002145088,209792000001113334,Apple Gala (Kg),SU7VII2CKZ,Inventory Asset,-0.07,kg,Wastage 
2021-06-05,209792000002145088,209792000001113454,Tomato Hybrid-B (Kg),SQ24LNJ700,Inventory Asset,-32,kg,Wastage 
2021-06-05,209792000002145088,209792000001113064,Avocado (Butter Fruit) (Kg),84BMV425HU,Inventory Asset,-0.5,kg,Wastage 
2021-06-05,209792000002145088,209792000001112596,Dill Leaves (Kg),ZM79IKTGBC,Inventory Asset,-1.7,kg,Wastage 
2021-06-05,209792000002145178,209792000001112497,Onion (Big) (Kg),NN0EKZK8JQ,Inventory Asset,-0.5,kg,
2021-06-05,209792000002145178,209792000001113100,Lemon (Kg),QGIBVYPVZU,Inventory Asset,-0.3,kg,
2021-06-05,209792000002145178,209792000001113037,Tomato Hybrid (Kg),4I29EDU302,Inventory Asset,-1,kg,
2021-06-05,209792000002145178,209792000001112470,Ginger (Kg),O98LECRQI4,Inventory Asset,-0.2,kg,
2021-06-06,209792000002168963,209792000001113082,Mint (Kg),UF2WTO04TC,Inventory Asset,-1.28,kg,Wastage
2021-06-06,209792000002168963,209792000001112452,Capsicum Green (Big) (Kg),MGJOMVY2D0,Inventory Asset,-1.55,kg,Wastage
2021-06-06,209792000002168963,209792000001113436,Cucumber-B (Kg),79XI8NA75Z,Inventory Asset,-2.5,kg,Wastage
2021-06-06,209792000002168963,209792000001113100,Lemon (Kg),QGIBVYPVZU,Inventory Asset,-0.42,kg,Wastage
2021-06-06,209792000002168963,209792000001112434,Carrot Ooty (Big) (Kg),6VVGSARQDV,Inventory Asset,-1,kg,Wastage
2021-06-06,209792000002168963,209792000001112857,Pokchoi (Kg),WRZZOVQ23H,Inventory Asset,-3.4,kg,Wastage
2021-06-06,209792000002168963,209792000001113271,Ice Burg Lettuce (Kg),JGFS9T032F,Inventory Asset,-1.45,kg,Wastage
2021-06-06,209792000002168963,209792000001113073,Coriander (Kg),ACDMV8A2AA,Inventory Asset,-0.41,kg,Wastage
2021-06-06,209792000002168963,209792000001113463,Cauliflower-B (Kg),9GZ0ASV43K,Inventory Asset,-1,kg,Wastage
2021-06-06,209792000002168963,209792000001113181,Green Chilly (Kg),QI1YQOT6ZY,Inventory Asset,-0.1,kg,Wastage
2021-06-06,209792000002168963,209792000001112677,Broccoli (Big) (Kg),WZGZVAEPPS,Inventory Asset,-0.96,kg,Wastage
2021-06-06,209792000002168963,209792000001113199,Cucumber English (Kg),W2HLI7X2FC,Inventory Asset,-1.6,kg,Wastage
2021-06-06,209792000002168963,209792000001112722,Beetroot (Ooty) (Kg),4TXQOM0ZL9,Inventory Asset,-1.4,kg,Wastage
2021-06-06,209792000002168963,209792000001113316,Bitter Gourd (Kg),ODRGANUZ3W,Inventory Asset,-1.5,kg,Wastage
2021-06-06,209792000002168963,209792000001112560,Celery (Kg),CCVOC4H8OX,Inventory Asset,-0.2,kg,Wastage
2021-06-06,209792000002196065,209792000001113181,Green Chilly (Kg),QI1YQOT6ZY,Inventory Asset,-0.3,kg,
2021-06-06,209792000002196065,209792000001113745,Potato (Medium) (Kg),NAXIK9P3NZ,Inventory Asset,-3,kg,
2021-06-06,209792000002196065,209792000001112551,Mushroom (Pc),BFXJMXPN1Q,Inventory Asset,-2,pc,
2021-06-07,209792000002205479,209792000001113463,Cauliflower-B (Kg),9GZ0ASV43K,Inventory Asset,-10,kg,Wastage
2021-06-07,209792000002205479,209792000001112695,Pineapple (Kg),UCFGYGZJI1,Inventory Asset,-1,kg,Wastage
2021-06-07,209792000002205479,209792000001112452,Capsicum Green (Big) (Kg),MGJOMVY2D0,Inventory Asset,-1.5,kg,Wastage
2021-06-07,209792000002205479,209792000001112686,Capsicum Yellow (Big) (Kg),YAIP8MN5R4,Inventory Asset,-0.5,kg,Wastage
2021-06-07,209792000002205479,209792000001113100,Lemon (Kg),QGIBVYPVZU,Inventory Asset,-0.5,kg,Wastage
2021-06-07,209792000002205479,209792000001113019,Sweet Lime (Kg),V9PD73KJ5B,Inventory Asset,-0.5,kg,Wastage
2021-06-07,209792000002205479,209792000001113472,Cabbage-B (Kg),7YQNN9ZRXA,Inventory Asset,-3,kg,Wastage
2021-06-07,209792000002205479,209792000001112479,Garlic Whole (Kg),2D9S8746IE,Inventory Asset,-1.5,kg,Wastage
2021-06-07,209792000002205479,209792000001112740,Zucchini (Green) (Kg),9XS4KMGWY9,Inventory Asset,-0.2,kg,Wastage
2021-06-07,209792000002205479,209792000001112497,Onion (Big) (Kg),NN0EKZK8JQ,Inventory Asset,-3,kg,Wastage
2021-06-07,209792000002205479,209792000001113745,Potato (Medium) (Kg),NAXIK9P3NZ,Inventory Asset,-2,kg,Wastage
2021-06-07,209792000002205479,209792000001113436,Cucumber-B (Kg),79XI8NA75Z,Inventory Asset,-1,kg,Wastage
2021-06-07,209792000002205479,209792000001113091,Palak (Kg),1V92C2358A,Inventory Asset,-3,kg,Wastage
2021-06-07,209792000002205479,209792000001113454,Tomato Hybrid-B (Kg),SQ24LNJ700,Inventory Asset,-77,kg,Wastage
2021-06-07,209792000002211301,209792000001113316,Bitter Gourd (Kg),ODRGANUZ3W,Inventory Asset,-0.5,kg,
2021-06-07,209792000002211301,209792000001113037,Tomato Hybrid (Kg),4I29EDU302,Inventory Asset,-0.4,kg,
2021-06-07,209792000002211301,209792000001113745,Potato (Medium) (Kg),NAXIK9P3NZ,Inventory Asset,-0.5,kg,
2021-06-07,209792000002211301,209792000001113436,Cucumber-B (Kg),79XI8NA75Z,Inventory Asset,-0.3,kg,
2021-06-07,209792000002211301,209792000001112875,Lemon Green-Kg (Kg),EQZGF8243A,Inventory Asset,-0.05,kg,
2021-06-08,209792000002233747,209792000001112659,Brinjal (Bottle Black) (Kg),1U0HDLOMHW,Inventory Asset,-0.25,kg,Wastage
2021-06-08,209792000002233747,209792000001112452,Capsicum Green (Big) (Kg),MGJOMVY2D0,Inventory Asset,-0.5,kg,Wastage
2021-06-08,209792000002233747,209792000001113316,Bitter Gourd (Kg),ODRGANUZ3W,Inventory Asset,-1.1,kg,Wastage
2021-06-08,209792000002233747,209792000001113073,Coriander (Kg),ACDMV8A2AA,Inventory Asset,-0.44,kg,Wastage
2021-06-08,209792000002233747,209792000001113436,Cucumber-B (Kg),79XI8NA75Z,Inventory Asset,-0.25,kg,Wastage
2021-06-08,209792000002233747,209792000001113082,Mint (Kg),UF2WTO04TC,Inventory Asset,-1.3,kg,Wastage
2021-06-08,209792000002233747,209792000001113454,Tomato Hybrid-B (Kg),SQ24LNJ700,Inventory Asset,-20,kg,Wastage
2021-06-08,209792000002233801,209792000001113620,Bottle Gourd (Big) (Kg),ADOQ1NVBU4,Inventory Asset,-1.3,kg,
2021-06-08,209792000002233801,209792000001113454,Tomato Hybrid-B (Kg),SQ24LNJ700,Inventory Asset,-0.4,kg,
2021-06-08,209792000002233801,209792000001113436,Cucumber-B (Kg),79XI8NA75Z,Inventory Asset,-0.5,kg,
2021-06-08,209792000002233801,209792000001112497,Onion (Big) (Kg),NN0EKZK8JQ,Inventory Asset,-0.3,kg,
2021-06-08,209792000002233801,209792000001112515,Potato (Big) (Kg),S0Z3L759DM,Inventory Asset,-1,kg,
2021-06-08,209792000002233801,209792000001113073,Coriander (Kg),ACDMV8A2AA,Inventory Asset,-0.5,kg,
2021-06-08,209792000002233849,209792000001112405,Brinjal (Small) (Kg),2OA8SNP28A,Inventory Asset,-800.5,kg,Wastage
2021-06-09,209792000002246667,209792000001113463,Cauliflower-B (Kg),9GZ0ASV43K,Inventory Asset,-3,kg,Wastage
2021-06-09,209792000002246667,209792000001113472,Cabbage-B (Kg),7YQNN9ZRXA,Inventory Asset,-14,kg,Wastage
2021-06-09,209792000002246667,209792000001113952,Palak (Clean) (Kg),TUSTXISQ5L,Inventory Asset,-5,kg,Wastage
2021-06-09,209792000002246667,209792000001113073,Coriander (Kg),ACDMV8A2AA,Inventory Asset,-2,kg,Wastage
2021-06-09,209792000002246667,209792000001112830,Chinese Cabbage (Kg),OQS7KSIPVU,Inventory Asset,-1,kg,Wastage
2021-06-09,209792000002246667,209792000001113082,Mint (Kg),UF2WTO04TC,Inventory Asset,-2.39,kg,Wastage
2021-06-09,209792000002246667,209792000001112614,Lettuce (Green) (Kg),L3KWA8JEHV,Inventory Asset,-1.5,kg,Wastage
2021-06-09,209792000002246667,209792000001112686,Capsicum Yellow (Big) (Kg),YAIP8MN5R4,Inventory Asset,-1,kg,Wastage
2021-06-09,209792000002246667,209792000001112668,Capsicum Red (Big) (Kg),71T3ZBU7RB,Inventory Asset,-1,kg,Wastage
2021-06-09,209792000002246667,209792000001112434,Carrot Ooty (Big) (Kg),6VVGSARQDV,Inventory Asset,-0.5,kg,Wastage
2021-06-09,209792000002246667,209792000001113436,Cucumber-B (Kg),79XI8NA75Z,Inventory Asset,-7,kg,Wastage
2021-06-09,209792000002246667,209792000001113454,Tomato Hybrid-B (Kg),SQ24LNJ700,Inventory Asset,-33,kg,Wastage
2021-06-09,209792000002268205,209792000001112506,Baby Corn (Kg),0XOR2T7O6J,Inventory Asset,-0.2913,kg,Wastage
2021-06-09,209792000002268205,209792000001113199,Cucumber English (Kg),W2HLI7X2FC,Inventory Asset,-0.6,kg,Wastage
2021-06-09,209792000002268205,209792000001113046,Tomato Local (Kg),39NWS7G0P3,Inventory Asset,5,kg,Wastage
2021-06-10,209792000002583957,209792000001113073,Coriander (Kg),ACDMV8A2AA,Inventory Asset,-1.52,kg,Wastage
2021-06-10,209792000002583957,209792000001113091,Palak (Kg),1V92C2358A,Inventory Asset,-6,kg,Wastage
2021-06-10,209792000002583957,209792000001113109,Spring Onion (Kg),3ET2MG56KZ,Inventory Asset,-0.98,kg,Wastage
2021-06-10,209792000002583957,209792000001112686,Capsicum Yellow (Big) (Kg),YAIP8MN5R4,Inventory Asset,-0.7,kg,Wastage
2021-06-10,209792000002583957,209792000001113316,Bitter Gourd (Kg),ODRGANUZ3W,Inventory Asset,-1.4,kg,Wastage
2021-06-10,209792000002583957,209792000001112668,Capsicum Red (Big) (Kg),71T3ZBU7RB,Inventory Asset,-1.4,kg,Wastage
2021-06-10,209792000002583957,209792000001117543,Water Melon (Kg),5WZK08IS16,Inventory Asset,-6.9,kg,Wastage
2021-06-10,209792000002583957,209792000001113436,Cucumber-B (Kg),79XI8NA75Z,Inventory Asset,-1,kg,Wastage
2021-06-10,209792000002583957,209792000001113454,Tomato Hybrid-B (Kg),SQ24LNJ700,Inventory Asset,-15,kg,Wastage
2021-06-11,209792000002619413,209792000001112497,Onion (Big) (Kg),NN0EKZK8JQ,Inventory Asset,-20,kg,Wastage Minaram 
2021-06-11,209792000002619413,209792000001113745,Potato (Medium) (Kg),NAXIK9P3NZ,Inventory Asset,-10,kg,Wastage Minaram 
2021-06-11,209792000002619413,209792000001112434,Carrot Ooty (Big) (Kg),6VVGSARQDV,Inventory Asset,-1.5,kg,Wastage Minaram 
2021-06-11,209792000002619413,209792000001113436,Cucumber-B (Kg),79XI8NA75Z,Inventory Asset,-6.7,kg,Wastage Minaram 
2021-06-11,209792000002619413,209792000001112695,Pineapple (Kg),UCFGYGZJI1,Inventory Asset,-1,kg,Wastage Minaram 
2021-06-11,209792000002619413,209792000001112452,Capsicum Green (Big) (Kg),MGJOMVY2D0,Inventory Asset,-1,kg,Wastage Minaram 
2021-06-11,209792000002619413,209792000001112659,Brinjal (Bottle Black) (Kg),1U0HDLOMHW,Inventory Asset,-1,kg,Wastage Minaram 
2021-06-11,209792000002619413,209792000001113289,Ridge Gourd (Kg),57ONNS2IXS,Inventory Asset,-1,kg,Wastage Minaram 
2021-06-11,209792000002619413,209792000001113472,Cabbage-B (Kg),7YQNN9ZRXA,Inventory Asset,-4,kg,Wastage Minaram 
2021-06-11,209792000002619413,209792000001113073,Coriander (Kg),ACDMV8A2AA,Inventory Asset,-6.2,kg,Wastage Minaram 
2021-06-11,209792000002619413,209792000001113091,Palak (Kg),1V92C2358A,Inventory Asset,-2.25,kg,Wastage Minaram 
2021-06-11,209792000002619413,209792000001113082,Mint (Kg),UF2WTO04TC,Inventory Asset,-3,kg,Wastage Minaram 
2021-06-11,209792000002619413,209792000001112830,Chinese Cabbage (Kg),OQS7KSIPVU,Inventory Asset,-3.3,kg,Wastage Minaram 
2021-06-11,209792000002619413,209792000001117543,Water Melon (Kg),5WZK08IS16,Inventory Asset,-3,kg,Wastage Minaram 
2021-06-11,209792000002619509,209792000001113463,Cauliflower-B (Kg),9GZ0ASV43K,Inventory Asset,-2,kg,
2021-06-11,209792000002619509,209792000001113472,Cabbage-B (Kg),7YQNN9ZRXA,Inventory Asset,-0.6,kg,
2021-06-11,209792000002619509,209792000001113620,Bottle Gourd (Big) (Kg),ADOQ1NVBU4,Inventory Asset,-2,kg,
2021-06-11,209792000002619509,209792000001113454,Tomato Hybrid-B (Kg),SQ24LNJ700,Inventory Asset,-1,kg,
2021-06-11,209792000002619509,209792000001113181,Green Chilly (Kg),QI1YQOT6ZY,Inventory Asset,-0.05,kg,
2021-06-11,209792000002619509,209792000001113436,Cucumber-B (Kg),79XI8NA75Z,Inventory Asset,-0.55,kg,
2021-06-11,209792000002619509,209792000001112497,Onion (Big) (Kg),NN0EKZK8JQ,Inventory Asset,-0.3,kg,
2021-06-11,209792000002619509,209792000002196095,Potato Chips-(Kg),TI5X0970YL,Inventory Asset,-2,kg,
2021-06-12,209792000002642641,209792000001113463,Cauliflower-B (Kg),9GZ0ASV43K,Inventory Asset,-11,kg,Wastage
2021-06-12,209792000002642641,209792000001113472,Cabbage-B (Kg),7YQNN9ZRXA,Inventory Asset,-5,kg,Wastage
2021-06-12,209792000002642641,209792000001112452,Capsicum Green (Big) (Kg),MGJOMVY2D0,Inventory Asset,-2,kg,Wastage
2021-06-12,209792000002642641,209792000001113109,Spring Onion (Kg),3ET2MG56KZ,Inventory Asset,-1.03,kg,Wastage
2021-06-12,209792000002642641,209792000001112387,Basil (Kg),MQVPGGCKBL,Inventory Asset,-0.2,kg,Wastage
2021-06-12,209792000002642641,209792000001113745,Potato (Medium) (Kg),NAXIK9P3NZ,Inventory Asset,-3.2,kg,Wastage
2021-06-12,209792000002642641,209792000001112497,Onion (Big) (Kg),NN0EKZK8JQ,Inventory Asset,-3.009,kg,Wastage
2021-06-12,209792000002642641,209792000001113454,Tomato Hybrid-B (Kg),SQ24LNJ700,Inventory Asset,-15,kg,Wastage
2021-06-12,209792000002663011,209792000001113745,Potato (Medium) (Kg),NAXIK9P3NZ,Inventory Asset,-100,kg,Wastage
2021-06-12,209792000002663011,209792000001112405,Brinjal (Small) (Kg),2OA8SNP28A,Inventory Asset,-47.5,kg,Wastage
2021-06-12,209792000002663065,209792000001112929,Red Pumpkin (Kg),OLDUSAGEUNIT1002,Inventory Asset,-1.4,kg,
2021-06-12,209792000002663065,209792000001113091,Palak (Kg),1V92C2358A,Inventory Asset,-0.4,kg,
2021-06-12,209792000002663065,209792000001113181,Green Chilly (Kg),QI1YQOT6ZY,Inventory Asset,-0.15,kg,
